filename,density_count,mean_iou
2_000390.txt,1,0.0
3_104550.txt,3,0.02909721353394742
2_135000.txt,1,0.0
4_051030.txt,2,0.1344712477168231
3_046470.txt,1,0.0
2_024420.txt,2,0.12994357623774258
2_033960.txt,1,0.0
2_005580.txt,1,0.0
4_025590.txt,3,0.03492661602529513
5_060570.txt,2,0.0771051741630031
2_066300.txt,1,0.0
2_156210.txt,1,0.0
3_126600.txt,3,0.09744926854246556
2_104550.txt,8,0.04359413475636191
3_067350.txt,2,0.0
5_033480.txt,1,0.0
3_003060.txt,2,0.1086122025019194
3_066300.txt,2,0.23018183553667718
5_026220.txt,1,0.0
1_041040.txt,1,0.0
4_025980.txt,1,0.0
2_138990.txt,3,0.046267976833474334
4_078270.txt,2,0.0
2_052620.txt,8,0.061477991755383155
2_122970.txt,4,0.1507338227210959
5_047610.txt,2,0.006098173898475443
4_033360.txt,1,0.0
2_066090.txt,1,0.0
3_100470.txt,1,0.0
2_033780.txt,1,0.0
4_025770.txt,5,0.04367390228228523
3_127740.txt,1,0.0
5_154440.txt,1,0.0
3_004110.txt,2,0.0
4_051840.txt,8,0.027677297647110046
3_085860.txt,2,0.14188034188034176
2_132450.txt,2,0.0
5_017730.txt,1,0.0
3_084180.txt,2,0.10810051944405445
4_025650.txt,4,0.017201746109937608
1_086760.txt,2,0.33617077257084227
2_048630.txt,1,0.0
2_048660.txt,1,0.0
3_066120.txt,2,0.0
3_066210.txt,2,0.0
3_079590.txt,1,0.0
5_180510.txt,1,0.0
5_179490.txt,1,0.0
4_058020.txt,2,0.1868852459016394
4_026040.txt,1,0.0
5_033090.txt,1,0.0
4_055500.txt,1,0.0
2_075600.txt,1,0.0
4_087240.txt,1,0.0
5_061500.txt,2,0.0
4_044250.txt,5,0.022337618080037584
5_080220.txt,1,0.0
3_109860.txt,2,0.0
5_032370.txt,1,0.0
2_013020.txt,8,0.03723451979710259
3_131820.txt,1,0.0
4_018810.txt,4,0.03904516971043429
5_081540.txt,1,0.0
2_072510.txt,1,0.0
4_001500.txt,1,0.0
4_022020.txt,1,0.0
2_117990.txt,2,0.0
2_065190.txt,1,0.0
4_080850.txt,1,0.0
5_154380.txt,2,0.0
5_045480.txt,1,0.0
5_079830.txt,2,0.10469436001350889
1_058590.txt,1,0.0
5_123690.txt,2,0.0
2_134610.txt,1,0.0
2_056070.txt,2,0.0
5_102090.txt,1,0.0
4_025170.txt,2,0.0
4_081780.txt,1,0.0
2_027420.txt,9,0.02854923673512727
2_094470.txt,1,0.0
